"state","date","reported_cases","predicted_infections_mean","predicted_infections_lower_CI_95","predicted_infections_higher_CI_95_cumulative","reported_deaths","estimated_deaths_mean","estimated_deaths_lower_CI_95","estimated_deaths_higher_CI_95","mean_time_varying_reproduction_number_R(t)","time_varying_reproduction_number_R(t)_lower_CI_95","time_varying_reproduction_number_R(t)_higher_CI_95","mean_infectious_individuals","infectious_individuals_lower_CI_95","infectious_individuals_higher_CI_95"
"DC",2020-04-28,102,907.366343943522,571.216397436316,1345.69774459719,5,10.3330524964574,7.86547616527555,13.2981094461772,0.720306712768548,0.447711408893652,1.02362525080394,10842.9838347367,6981.78625954211,15906.4055009062
"DC",2020-04-29,112,919.627461948835,571.972003069339,1380.2812291763,15,10.4326967475359,7.94993955006478,13.3999295408486,0.753241312158919,0.471634740466559,1.06972206427971,10500.4197590908,6661.46009611257,15488.3654975574
"DC",2020-04-30,217,737.604876307621,431.807616901038,1145.02164089652,19,10.5017266222015,8.02081468648582,13.5284791471803,0.62566561852699,0.386168531369299,0.899254952096317,10119.7668047603,6404.01697383105,15038.0103754719
"DC",2020-05-01,335,872.681202873728,514.887820732279,1359.79459813764,7,10.5396486904795,8.04102874012237,13.569404248412,0.769015868232348,0.483551586263764,1.09058333116658,9706.63920788918,6226.64463257467,14385.0825800851
"DC",2020-05-02,139,1065.13775069229,613.709530784343,1679.12084214058,9,10.5481114703774,8.04699847540502,13.5570446210965,0.979689000094124,0.618945680741073,1.37599791290236,9263.99205619337,5981.62347015564,13733.9175358703
"DC",2020-05-03,219,925.459603855469,511.049655470532,1509.76990622845,11,10.5277845973673,8.03884512162037,13.5393349088092,0.882742004106153,0.55785203931567,1.23757243132438,8892.164608504,5804.65759177731,13085.036201444
"DC",2020-05-04,154,793.554603478821,414.480092242885,1326.33214425956,7,10.4801012391822,8.01501867656916,13.476330381802,0.774816593258229,0.489329184883332,1.09694507961486,8640.2372844714,5683.27945081039,12698.2397879716
"DC",2020-05-05,152,767.380648231241,380.640763279267,1313.8900816399,6,10.404775078459,7.97475729935656,13.3488621917164,0.76372239365462,0.481443149776001,1.079335090097,8432.60558875488,5481.48823234865,12534.9698535207
"DC",2020-05-06,139,678.461441199874,316.043140632771,1194.81946041338,13,10.3051047501918,7.91421153110014,13.1913859062957,0.689988796549988,0.430738431347641,0.983419827135598,8208.93594950445,5294.28667234086,12279.4114062565
"DC",2020-05-07,193,734.237219027014,333.927512095045,1329.42289507423,8,10.1820907225358,7.83274233524554,13.0431954266094,0.767305651883311,0.485298458971018,1.08617300972547,7952.7256805758,4994.32006757197,12026.4707591278
"DC",2020-05-08,245,661.292259867949,282.103693121578,1237.62932400592,19,10.0381320082426,7.72692006253421,12.8427872854336,0.713163469638221,0.446826638654818,1.01362132652458,7668.14421104792,4687.14801215059,11839.3917466713
"DC",2020-05-09,203,853.422151785128,353.084285886212,1629.40172554116,7,9.87735108624033,7.58488159179109,12.6830770475185,0.95290451751654,0.607064025780919,1.3374277474441,7384.02081154437,4344.7152514779,11582.021976352
"DC",2020-05-10,170,855.239426132147,336.91518931819,1682.35809969482,12,9.70142014846449,7.44152977862302,12.4547705022896,0.984877729197979,0.626515476901615,1.38136414362758,7130.12109448256,4053.3371717148,11566.1973409393
"DC",2020-05-11,117,586.562694458657,211.178657116778,1217.95339713952,5,9.5144387686971,7.28844282382648,12.2313484879586,0.68590471091559,0.430094813912457,0.972100216046563,6969.6007838582,3782.9516653798,11575.9905772038
"DC",2020-05-12,96,622.872220418469,209.66183379273,1316.20604062521,8,9.31494054752541,7.1408532052541,11.9944893228743,0.737552209779863,0.465869055015888,1.04209124637691,6852.39297538861,3582.41733008787,11581.651574011
"DC",2020-05-13,99,635.491730406705,201.869719026104,1379.83555255459,14,9.10878285315984,6.98256964305068,11.6987480959996,0.767446935782905,0.487043740263033,1.08019008248192,6690.46214142892,3333.61533851603,11639.8733315032
"DC",2020-05-14,152,586.923592709325,175.316802050375,1310.37887950323,8,8.89501151189927,6.81560886877395,11.4414228631839,0.726040402635215,0.458362311547,1.0237053423681,6500.73126715319,3115.21405959114,11657.2439387063
"DC",2020-05-15,135,607.978133287741,171.629833403332,1382.72118642638,10,8.67915479781119,6.62308270842935,11.1958838047132,0.772946265671579,0.491153525333368,1.08756521811628,6301.76880540789,2860.93315990376,11661.9249860632
"DC",2020-05-16,171,735.922256178387,198.45114377139,1711.71659084094,7,8.46150493190757,6.44994185456762,10.9182406903022,0.965098885708717,0.614294913652484,1.34850130773243,6100.0415869992,2639.27012161505,11590.5838945702
"DC",2020-05-17,81,667.435242389195,169.758279415441,1605.82982678065,8,8.24338718595509,6.25956351774963,10.7013907353446,0.89533330848175,0.571623924122469,1.24462294909111,5933.76524438989,2430.05824888891,11624.9158751923
"DC",2020-05-18,147,527.358323558288,121.515236103254,1319.11954925241,9,8.02630466083157,6.05407200469826,10.5213756490865,0.714558780442345,0.451759056864661,1.0036376790982,5833.03307278333,2248.06682409156,11791.1576104267
"DC",2020-05-19,164,553.729024910405,119.979146369029,1431.2529560833,8,7.81059183516757,5.84061136091719,10.3164134643833,0.758718574829891,0.484450920563979,1.06413043427909,5747.06136256565,2080.90941811851,11983.0310104337
"DC",2020-05-20,117,534.744221101064,108.201931527606,1413.62072666621,7,7.59939218828457,5.62939490726516,10.1626718779146,0.744872219153678,0.474629533672621,1.04219635233605,5629.83672204642,1916.28988413733,12074.9755516942
"DC",2020-05-21,237,523.233456650206,99.0575261783666,1418.4665736405,5,7.39195999544583,5.42180061927249,10.0292101561626,0.744162958896655,0.474543944007824,1.03997385718595,5492.64373364385,1760.02199043849,12098.464293349
"DC",2020-05-22,105,500.068250848744,88.3816380759122,1391.17088377918,6,7.18712488080172,5.16901823760594,9.92691490480794,0.728006586434595,0.463018474927182,1.01727577852183,5344.36118965816,1613.32396217071,12102.0767948281
"DC",2020-05-23,73,694.089892602793,119.806600418558,1957.83842272614,9,6.99121824401498,4.92054598317032,9.79292244515101,1.04233408854521,0.67159354054622,1.45274645020642,5191.06791162301,1468.65283160596,12081.3443214196
"DC",2020-05-24,144,620.272733645729,99.5362751948632,1817.00520761666,5,6.79949749134428,4.67110474192207,9.70560633836006,0.949612810786951,0.608895267455991,1.31603820522674,5067.08407901518,1343.33652510011,12162.0944191537
"DC",2020-05-25,115,424.469224040748,60.4847530055182,1311.55934446063,8,6.61392107939963,4.41101733861084,9.66912582056136,0.650017497961948,0.409486615636959,0.91099129588013,5019.09302310188,1244.44740719605,12409.6354263413
"DC",2020-05-26,109,506.286461617205,68.6119190052714,1568.12097374383,0,6.43360319768773,4.19225344331662,9.65445900085547,0.779577052471793,0.49977176084292,1.07912915726953,4983.57398857832,1155.02451391626,12663.3896782443
"DC",2020-05-27,72,489.777952481259,61.8957480631332,1558.95189703033,5,6.26113550439035,3.96043862869541,9.66616885113243,0.763777729170952,0.490488798334275,1.05742884386606,4902.96399657284,1063.74952400957,12806.470678526
"DC",2020-05-28,86,466.151079130136,54.9638307840259,1528.81151096625,8,6.09424377568563,3.7105436912738,9.6770812699936,0.739107141694371,0.474099578734115,1.02245676367528,4804.70120282502,975.614896856121,12983.1212006931
"DC",2020-05-29,46,493.348937732007,54.8996812252283,1648.67577597648,7,5.93374801734577,3.47910541169877,9.67592529964174,0.798535369018977,0.512653289110949,1.09911326939353,4697.12563471343,893.291420134417,12959.0045013503
"DE",2020-03-01,0,66.8637034832184,15.0428839486819,180.469083573971,0,6.68637034832184e-14,1.50428839486819e-14,1.80469083573971e-13,2.66349684825627,1.59950378108557,3.8511066357067,0,0,0
"DE",2020-03-02,0,66.8637034832184,15.0428839486819,180.469083573971,0,1.32496488221663e-06,3.04984006710881e-07,3.48859219771744e-06,2.61074394275936,1.56375889199913,3.78313090440059,10.3505535064263,2.32865018074975,27.9367550476311
"DE",2020-03-03,0,66.8637034832184,15.0428839486819,180.469083573971,0,2.71617800854409e-05,6.25217213757307e-06,7.15161400532075e-05,2.6370841611548,1.57831964912909,3.8149221844334,47.9616183337476,10.7903245109152,129.451239708676
"DE",2020-03-04,0,66.8637034832184,15.0428839486819,180.469083573971,0,0.000156345856101562,3.5988112791884e-05,0.000411653879330658,2.571377944529,1.54424907421806,3.73417376139,105.522170695226,23.7402011119484,284.810569113677
"DE",2020-03-05,0,66.8637034832184,15.0428839486819,180.469083573971,0,0.000671094712842723,0.000154474399399061,0.00176697194814388,2.58448006116167,1.5489586054352,3.75088098193269,172.008130086094,38.6981008278178,464.260099079029
"DE",2020-03-06,0,66.8637034832184,15.0428839486819,180.469083573971,0,0.0019596230607984,0.000451071345925394,0.00515962786042409,2.34403658032408,1.41461668770931,3.46000338218918,238.871833569313,53.7409847764997,644.729182652999
"DE",2020-03-07,0,89.4107058847384,25.6608455511956,213.807296960332,0,0.00442472022416244,0.00101849409041099,0.0116501536442774,2.70220112785523,1.62248625174321,3.90109337843274,300.793070891338,67.6719209716179,811.858258236988
"DE",2020-03-08,0,104.202902978555,35.271870866593,226.77842220323,0,0.00873262717685649,0.00201019124127533,0.0229916883203375,2.73409826001003,1.60538604299266,4.0582521229715,358.573367327815,81.4362390369666,962.291159541223
"DE",2020-03-09,0,120.61728702244,42.2536665378493,256.914991445747,0,0.0153697557445253,0.00353981284788595,0.040446870627609,2.69415069437746,1.5825976554962,4.0095981063507,419.325428825243,99.4070169500124,1103.11065641886
"DE",2020-03-10,0,139.23710244138,51.2154809513318,288.937316838476,0,0.0247178826379681,0.00570223566590239,0.0649643304645767,2.65669885321195,1.55658122392018,3.96653606325828,487.089873908218,123.33947931103,1228.64172910545
"DE",2020-03-11,1,162.903679981254,62.4594846034496,329.544157600665,0,0.0372823734637435,0.00863984476790896,0.0976611502988844,2.65633147832601,1.55641100442253,3.96635406723379,564.377392026175,154.868489142874,1368.03042976206
"DE",2020-03-12,0,200.335989757869,80.5688520981322,397.583869390541,0,0.0535282515655145,0.012520130484124,0.139194254392338,2.78815896842938,1.63022669570476,4.12719588164146,653.503430028101,195.448816456302,1521.98356611561
"DE",2020-03-13,3,225.314588384347,94.3715449125133,444.875627022528,0,0.073456896670005,0.0175515760365054,0.189347150537349,2.67573730273562,1.55982743873682,3.99178979309709,758.919151660459,245.585089494055,1704.52888489208
"DE",2020-03-14,2,254.636921255558,108.023036775714,500.161004928256,0,0.0976135889413623,0.0240681010949001,0.249646741584088,2.56794819347427,1.50088784405234,3.86077478332756,885.142583071371,306.924353003006,1920.94650381028
"DE",2020-03-15,1,282.347609417646,140.886426266282,494.179244705718,0,0.126412315065227,0.0321670502880684,0.319142889725247,2.47318951743278,1.52720026222194,3.61820856929692,1031.35416057045,376.176229042185,2150.06742971425
"DE",2020-03-16,1,332.378902344739,168.932384648969,578.46505704788,0,0.159961258723168,0.0425393256408227,0.395601819089442,2.49480113570817,1.54034312633637,3.63820461317614,1195.82322205331,459.434869208953,2429.4551473115
"DE",2020-03-17,8,308.871232790222,162.760751642509,523.293080525264,0,0.1994739710027,0.0550597169370199,0.484752217140797,2.00738951636896,1.23024604672895,3.02987736417509,1379.28195565404,567.599332816985,2706.08397268741
"DE",2020-03-18,3,329.152076078284,177.366284534523,552.488385979735,0,0.245136841923141,0.0709670587681285,0.58237495793609,1.85957459028702,1.14042287348743,2.8268058244516,1576.59174706654,691.150823281742,2969.84361847911
"DE",2020-03-19,11,352.704928799604,189.723223608543,591.837237147896,0,0.297840339638363,0.0903796777990952,0.69352709537367,1.76353253378848,1.07494152808508,2.69751757414057,1768.6034615322,814.659669276526,3238.72523262456
"DE",2020-03-20,8,393.002927223941,206.654276126682,667.532462692576,0,0.358246055458702,0.115160053319417,0.81504240083454,1.76485816127419,1.07632118858863,2.70026838048981,1952.48952243314,943.580118064671,3471.64358082397
"DE",2020-03-21,7,431.028517729518,219.150511913832,748.650188315642,0,0.426832360015124,0.145905217579925,0.931416232041479,1.75635050115678,1.07264447894727,2.68151733119236,2133.72510604683,1067.49946103618,3693.97481935939
"DE",2020-03-22,11,459.322585910255,280.468279239129,705.420799614855,0,0.504186753066415,0.180540867066804,1.06419876403596,1.73363197771589,1.14720634638983,2.47006916174666,2322.08499539541,1198.3059445161,3966.96055784134
"DE",2020-03-23,12,485.584286979328,295.953664303611,744.481760587943,0,0.591061463088983,0.224035024788439,1.21439774331592,1.68182598407642,1.11028621655139,2.38241161584331,2522.56618061193,1351.4480678734,4233.70869824945
"DE",2020-03-24,36,434.258674339418,262.689925791462,662.55364090395,0,0.687314166664017,0.272613114638032,1.38070613483587,1.38598972858818,0.885049557249917,2.0132712229871,2733.90115980502,1511.17679447572,4495.27263775084
"DE",2020-03-25,15,419.683390450036,246.384695416191,647.294270376639,0,0.793195066142323,0.330913759753363,1.55879391610601,1.23999145331451,0.778192095345313,1.84139891759694,2940.82702742208,1676.43691927159,4727.18101256409
"DE",2020-03-26,11,524.312501357823,298.076291868728,821.102926961717,1,0.908616521975036,0.392600713422208,1.73496949386409,1.45022793908103,0.93615735140462,2.08961349916207,3114.4150275871,1828.61904253921,4892.2832435671
"DE",2020-03-27,33,528.488010561716,291.328453422039,853.590464075026,1,1.03410125385498,0.468113357689678,1.91725671079165,1.38715504349981,0.889364884624165,2.01495496878894,3262.74531944166,1976.68959285442,5039.71426213292
"DE",2020-03-28,51,528.967232856955,279.974055154414,884.434444347756,3,1.16840266407107,0.553405504592227,2.12089641842731,1.31712423218617,0.830342845720355,1.93650321601848,3418.01578212453,2099.27708521602,5223.07719092257
"DE",2020-03-29,18,596.248229518739,392.913544632503,857.824080335465,1,1.31156703939043,0.649269583629574,2.31595633816538,1.44063964204895,0.985176647563538,2.01470922984782,3577.8515624123,2205.62152514518,5423.33901607387
"DE",2020-03-30,32,636.297795099667,411.688668792244,918.846761468012,0,1.46259575753494,0.748201094723333,2.50902738586045,1.46702934854732,1.01227909899701,2.03255730355583,3742.49358950957,2299.38704934345,5678.81904953265
"DE",2020-03-31,55,641.10157116532,405.388382999421,940.872880228824,4,1.62095176487407,0.85727943025601,2.71729489915201,1.40476013368648,0.962604835021888,1.95622368556945,3927.04681419167,2444.04412035242,5887.08201805492
"DE",2020-04-01,49,722.419150287698,448.100016555876,1085.61336403638,1,1.7854428521722,0.983250640759833,2.91335807589195,1.49763581854634,1.03617907801299,2.0655305597273,4130.63580537981,2602.48663337604,6148.0234129536
"DE",2020-04-02,25,749.823124438805,452.443764312513,1154.84475673454,1,1.95564126314139,1.10694200298352,3.13326890225553,1.46911994994527,1.01284727737049,2.03417172840996,4350.29575715524,2782.8685063445,6418.14359614675
"DE",2020-04-03,57,766.345704525241,441.845656628784,1216.43460265961,2,2.13069498266086,1.24575154552555,3.35179494776186,1.41436700474161,0.967232757408834,1.9678197501424,4595.85980558356,2986.55445763674,6711.21437129515
"DE",2020-04-04,143,834.202554436756,463.451421012879,1352.90105611051,0,2.31016042048473,1.39462168628874,3.57306591078716,1.44865048398354,0.99614726413786,2.01180020752022,4858.55447509832,3159.29941543087,7075.56344566591
"DE",2020-04-05,80,771.850208533558,521.17497454905,1108.83908339484,0,2.49464882729544,1.5393414268183,3.77485466913918,1.29434340151543,0.887547798706172,1.79420377449613,5132.53356649727,3306.21333917253,7483.17011104778
"DE",2020-04-06,110,824.615197631719,546.080107628912,1189.39611041691,1,2.68447695766085,1.69850137344879,3.99555661663857,1.3113590296029,0.900868036341023,1.81465574238108,5408.15793030431,3467.58664442586,7923.05898729811
"DE",2020-04-07,145,837.287168106082,538.871852701292,1228.13973425053,1,2.87914262908092,1.86165691817913,4.21021215123312,1.2695247821937,0.869728961269152,1.76303360890054,5659.49679339377,3657.05230238929,8288.03334758144
"DE",2020-04-08,188,886.36268847785,555.990195772448,1324.43622009085,3,3.07971587754604,2.03937417191558,4.43368940643717,1.28581481562679,0.879367911683572,1.77933884956714,5892.812043954,3829.09449068217,8583.40537285573
"DE",2020-04-09,93,905.272475465392,549.892568395677,1381.10655660996,4,3.28610538655288,2.21636201311925,4.64970421575122,1.26014294491383,0.860747653083601,1.74885302161589,6114.50669293686,4014.53238678923,8823.66960960936
"DE",2020-04-10,117,852.944521579621,492.660633489279,1348.64276303235,9,3.49766897566476,2.40252313438775,4.89559866564734,1.14077879084303,0.767029805812519,1.60137239608536,6334.82592576563,4224.75998888928,9084.73976192973
"DE",2020-04-11,153,1122.13944387966,631.511250145617,1801.03326765383,1,3.71623533793839,2.59033526383207,5.14427985284669,1.44588673822308,1.0027410027453,1.97208734885938,6542.20730892225,4360.72448911805,9414.68054346469
"DE",2020-04-12,146,638.496097049541,399.863630226968,963.769153259802,2,3.93995871425575,2.78708301435796,5.38040294984375,0.812697797479044,0.514357650795194,1.20761435356712,6754.85687688135,4506.21978958755,9746.02864924398
"DE",2020-04-13,133,691.763495589672,438.087280250633,1038.13071365613,6,4.16909550346484,2.98665474166188,5.63848368178495,0.853019062934883,0.554959197100164,1.23277284854843,6964.23681333566,4598.65855542042,10137.9494701154
"DE",2020-04-14,168,916.260509745842,579.133542567264,1359.36885761137,2,4.40283638385542,3.18754945130723,5.88403427954436,1.11577010357752,0.753943500809703,1.5567104337373,7032.15819759225,4631.34658018116,10221.7965586384
"DE",2020-04-15,88,936.470763504205,574.881926028584,1413.90270580836,3,4.64092068660017,3.37965179435235,6.15087653238238,1.13840813476485,0.769762997595781,1.58488508933031,7021.96075908075,4656.62246486134,10153.7572809424
"DE",2020-04-16,56,922.080455803007,547.5105278763,1427.91352197441,9,4.88070906531107,3.57618945846571,6.42239254468838,1.11354031732446,0.75273474167989,1.55247431472717,7039.16382868318,4686.80515154088,10178.5871848993
"DE",2020-04-17,247,865.751485843665,490.065317218516,1387.96688393351,6,5.12155432488277,3.75975168846993,6.67128861166945,1.03167872760772,0.690281498028268,1.45375257077254,7098.8035984405,4753.82357549455,10205.5082969157
"DE",2020-04-18,221,961.043383489382,523.432736357371,1575.79753263851,6,5.36144504340472,3.98698909213178,6.93581983221215,1.12798935578721,0.767916452028963,1.56685672808099,7174.13326078079,4807.3242024261,10258.1307167008
"DE",2020-04-19,0,828.115493228698,543.511936462169,1212.72722133256,0,5.59728002696135,4.17576211721304,7.25407670535213,0.981061304047819,0.650883570731282,1.38037937877792,7249.90361643006,4800.93850974027,10413.70405518
"DE",2020-04-20,207,763.114452375298,492.157411622991,1140.7958183181,5,5.8278734462417,4.35543213684751,7.55108369055073,0.894063576077078,0.593236261598547,1.25657788593812,7325.09890616779,4818.03702443072,10627.3559588829
"DE",2020-04-21,186,767.696965720967,483.135470205431,1169.65363918366,10,6.051932424063,4.52358354373543,7.82909485569307,0.894476702368971,0.594123994545782,1.25827402540075,7348.71153257468,4828.8219287029,10718.1489028216
"DE",2020-04-22,269,810.396181848134,495.255881063219,1262.77211874506,7,6.26880258897874,4.70960590831607,8.07131539272822,0.94622369695983,0.631010276805276,1.3310713227078,7308.18134927799,4832.25012261155,10672.2292555495
"DE",2020-04-23,108,755.444086304539,447.186223229339,1209.62503729161,3,6.47441486772471,4.86255428025941,8.32669325783209,0.887578767609073,0.589188670584607,1.25151669244313,7231.93513160599,4828.33474466579,10497.9051536409
"DE",2020-04-24,134,683.520665807395,384.375685526582,1125.77375094548,8,6.67130691809658,5.01417872217141,8.59101870074585,0.808945472920837,0.533675799996605,1.14730756712058,7144.77272819551,4791.82826817554,10458.9260087987
"DE",2020-04-25,134,920.212693446137,503.708448224737,1528.61509739698,12,6.8580405927292,5.16733293975998,8.81904466235726,1.10205460871902,0.735581650411244,1.54412662171968,7033.29531837513,4709.9452309713,10272.7497254277
"DE",2020-04-26,458,601.853735323115,404.611532941704,856.653630711056,8,7.02953690183683,5.31721164198146,9.00091039845489,0.747059545529738,0.51422276824224,1.01325189427365,6924.91063853965,4588.39575195735,10135.2873388999
"DE",2020-04-27,128,626.772613106213,421.165951809238,893.259966820499,5,7.19094729350675,5.45621638296396,9.19210990385516,0.786745902506613,0.544474181645431,1.05511277223112,6846.78979163638,4498.29303846563,10142.4966339637
"DE",2020-04-28,413,672.156723135335,440.653157387765,967.048556224345,12,7.33308730532166,5.58462818258756,9.39101252899822,0.859265738332816,0.596587324064497,1.1539598079682,6713.73565410144,4371.86155938524,9929.68648726199
"DE",2020-04-29,80,622.59496974951,400.431229959834,911.518666858336,7,7.46063754753897,5.67630251604398,9.58052889645253,0.814410647729817,0.565189777645487,1.09072588710617,6546.57946888528,4296.4201693564,9624.63403777756
"DE",2020-04-30,79,549.415988191919,342.561619867011,815.258475532207,8,7.57234830754986,5.77817852776004,9.71368907604079,0.735829365210125,0.508222397537827,0.989782993129561,6374.80595713932,4244.3049407175,9256.95722311128
"DE",2020-05-01,184,593.145759502982,363.046896080441,898.239444744668,7,7.66469360819104,5.86627287642706,9.8613211003029,0.815560663735144,0.56524256387071,1.09222883084418,6189.44224242065,4154.75387144706,8881.90040076135
"DE",2020-05-02,120,718.091362087519,431.923646971604,1104.4767748947,9,7.74197505043174,5.91385463969099,9.99635289269654,1.01709428701347,0.699018841601366,1.36691393590807,5988.83307472055,4043.0372506042,8544.24741417962
"DE",2020-05-03,170,636.19728084472,365.8409150925,999.567353803425,9,7.80015428123338,5.94468688516284,10.104759357841,0.923802465420549,0.640806255717734,1.241348925064,5819.5654577869,3934.56230981631,8268.75143423354
"DE",2020-05-04,80,618.06006455278,345.374776760895,997.139215583024,5,7.83911849343542,5.97092489137439,10.1330487670284,0.911080971704868,0.631209450199694,1.21826286712111,5712.0436857719,3862.20963052137,8159.95365414062
"DE",2020-05-05,83,621.096443672367,335.293583880193,1022.79720254716,5,7.8585200188502,5.98239111956496,10.1724295470285,0.925127568862711,0.641395362815128,1.23671516331447,5632.21141139695,3754.53278476892,8151.83339134214
"DE",2020-05-06,407,536.415983247785,276.030366050728,910.771133869965,6,7.8608722908783,5.99153715209637,10.1921363898231,0.805582575496227,0.5606152507128,1.07813822015343,5563.44408663953,3626.22883943916,8115.02487185548
"DE",2020-05-07,161,604.679433315525,299.922341501381,1057.70022834009,9,7.84791120082537,5.98288730410389,10.1664640623359,0.917194790442629,0.636234961095088,1.2256468635324,5490.17068155422,3499.03761451309,8092.68046468603
"DE",2020-05-08,172,544.362731071369,258.34446922528,973.085759181363,11,7.8152492531144,5.95589058532615,10.1244680064114,0.836167691261304,0.578925705076499,1.11799309377752,5401.28775231447,3374.32422597477,8104.35026532136
"DE",2020-05-09,166,719.29825213464,325.7561457795,1347.16128032171,8,7.77179986237321,5.91589928922211,10.041104907584,1.12004474411101,0.766879277617745,1.50759226549063,5313.80813322359,3226.50013113049,8152.36759144264
"DE",2020-05-10,0,698.634499293299,300.596693734435,1336.31560342139,0,7.71355881654913,5.88153846656391,9.99811518091726,1.09793204502772,0.757088551488693,1.47790488929537,5245.56960504912,3076.83188908375,8214.79368075929
"DE",2020-05-11,288,538.794303129736,223.691944056156,1064.11228768507,4,7.64914029468434,5.8322594301514,9.90419540989201,0.843368207498367,0.585217158196715,1.12525306938893,5243.00782461799,2950.81404050719,8417.12291996552
"DE",2020-05-12,176,588.282159968446,230.116977840914,1199.71864724824,12,7.57082122195436,5.79971815663918,9.79944411423388,0.913983264371516,0.635265366391713,1.21906254721418,5264.0516700649,2871.71359748826,8691.41319470838
"DE",2020-05-13,211,588.819254432889,219.22445286782,1237.21482369949,10,7.48857159033852,5.72501280999186,9.67098078483537,0.913368312310355,0.635111600058379,1.21771877230633,5254.07445244094,2777.09131464611,8954.4698205225
"DE",2020-05-14,271,598.758017288099,211.436027614984,1289.38212232867,13,7.40115727347497,5.66449549350927,9.56177386869947,0.930532170857171,0.646177398422314,1.24027465214867,5226.44843579813,2643.31481933977,9175.47656894919
"DE",2020-05-15,150,585.122159315409,196.471319737167,1292.29583312606,11,7.31097805875474,5.58646017234726,9.46883598250572,0.912120564643506,0.634824952603161,1.21490619464304,5192.93934707254,2512.72279204827,9405.62237090438
"DE",2020-05-16,174,709.780978638893,226.239298403267,1634.9954465725,15,7.2208634557209,5.48767070931244,9.36188831560383,1.11035354645839,0.766402715928179,1.49217682918546,5160.06920179612,2385.33279328058,9579.94967737575
"DE",2020-05-17,123,656.402075022217,197.998645868435,1552.10212540852,4,7.12782653328244,5.39772741556653,9.28912180295086,1.02587174424874,0.711862543091744,1.37145964013106,5146.13984749523,2268.76703289686,9836.50879278264
"DE",2020-05-18,199,595.71747621309,169.934727346036,1451.59014354985,7,7.03841287363506,5.2877486315566,9.21093832038794,0.922242217093635,0.642109237095815,1.22487197577693,5176.03478352692,2180.23135920283,10220.3024120749
"DE",2020-05-19,168,637.819379524166,173.191819015201,1606.5505677918,7,6.95085664227148,5.16007782247148,9.23878695475009,0.976865852720734,0.678361016743696,1.29401630612628,5214.82939195447,2091.63802576471,10675.5185786883
"DE",2020-05-20,157,624.120384998965,159.380374739595,1614.47014042636,6,6.86746568441001,5.05407283268624,9.24807685635916,0.948176180780701,0.65823490144454,1.2575596756215,5239.87027513487,1990.69580112622,11059.2849692161
"DE",2020-05-21,192,665.419537642845,160.658489196213,1762.56514015461,7,6.78942879900816,4.93312630587608,9.29532799352623,1.00404104454309,0.696028085550304,1.33084687942295,5259.44951409197,1897.24328703702,11416.9092648932
"DE",2020-05-22,143,585.23379021609,133.040981573308,1595.88994586052,5,6.71246996000242,4.77704784348705,9.35392353262199,0.876994337999415,0.612468418970116,1.16129512715226,5278.64517425717,1806.78085871648,11845.7633398425
"DE",2020-05-23,0,779.891165908193,168.270166511623,2206.28769344139,0,6.64536487489514,4.61773868280319,9.47205977965161,1.16172142696583,0.799097560547611,1.55308028103792,5296.64453461844,1706.42847324024,12217.782902639
"DE",2020-05-24,280,756.141840483987,153.506399234559,2189.21523840455,4,6.58037080042689,4.47363421113296,9.62294730387275,1.11781656396834,0.774137840067468,1.49285373787055,5320.50437601643,1634.22593803346,12660.6279901574
"DE",2020-05-25,156,475.341280133227,91.6508520075263,1401.2577749274,6,6.52455203287998,4.32168805291614,9.8197331549969,0.690708998150949,0.479848177955785,0.921125055224111,5399.18951943978,1571.09795194252,13204.2966074946
"DE",2020-05-26,101,688.350727267804,123.423663949194,2085.44076432716,3,6.47382608730856,4.15072718028185,10.0158262946002,0.983176567406343,0.683811129049909,1.29543258144729,5470.93934601259,1506.0485537372,13845.5533296658
"DE",2020-05-27,30,700.263821876558,119.54077973936,2186.00867608887,9,6.43106380696283,4.00187565265647,10.2296106518408,0.996646116538652,0.693959334018436,1.31451247515786,5475.88568594458,1426.30689430775,14186.4063767167
"DE",2020-05-28,75,689.420890329657,111.081215675798,2214.51824394777,1,6.39356372422334,3.83257347236762,10.4709354388978,0.977028590459167,0.68241456017065,1.28220550990717,5484.63569644531,1355.09246411205,14531.6134764135
"DE",2020-05-29,65,670.267520483024,101.66635831974,2193.01870869288,11,6.36280081090362,3.69585034817441,10.7074602726898,0.942668533700904,0.658452373803705,1.23865148479666,5512.01089092065,1285.39884897126,15003.7626626797
"FL",2020-02-19,0,63.5728701143778,13.535723324909,185.524764152231,0,6.35728701143778e-14,1.3535723324909e-14,1.85524764152231e-13,2.48841618827378,1.53185854360396,3.61436838114942,0,0,0
"FL",2020-02-20,0,63.5728701143778,13.535723324909,185.524764152231,0,1.38635444576474e-06,2.92298681253934e-07,4.0004325279151e-06,2.47543256940895,1.52424662849751,3.60041164708302,9.84112993144494,2.09534053939769,28.7193783486246
"FL",2020-02-21,0,63.5728701143778,13.535723324909,185.524764152231,0,2.84202661381772e-05,5.99212296570564e-06,8.20088668222595e-05,2.40036596228758,1.47770308979259,3.50326864126375,45.6010895892411,9.70923179783822,133.077700847981
"FL",2020-02-22,0,63.5728701143778,13.535723324909,185.524764152231,0,0.00016358982460024,3.44912443879642e-05,0.000472051038293982,2.47543256940895,1.52424662849751,3.60041164708302,100.328682114931,21.3616481404277,292.789283441004
